frame,r11,r12,r13,r21,r22,r23,r31,r32,r33,tx,ty,tz
frame_033,0.9998078112828305,-0.000664103117455597,0.01959335256879443,0.0006654024068335007,0.9999997768321637,-5.97934807364003e-05,-0.019593308487151365,7.281945306142866e-05,0.9998080300536971,-0.999824336011185,0.0035128252875085662,0.01841078972484121
frame_034,0.9997727285321425,-0.0005650113981228227,0.021311312618304774,0.0005617018954731448,0.9999998292400346,0.00016127889652753304,-0.021311400103600584,-0.00014927163774324317,0.9997728751789593,-0.9999499697661536,-0.0051118588406508965,0.008598073264503165
frame_035,0.9997948007585656,-0.00044454113910597816,0.02025237663375096,0.00044218886930388456,0.9999998949591998,0.00012062583922208904,-0.020252428129573088,-0.00011164571136712191,0.9997948923104636,-0.9998839519030079,-0.00448135216301468,0.0145602269767406
frame_036,0.9997940739052351,-0.0005198889315980223,0.020286436342335908,0.0005171336160015626,0.9999998563365528,0.0001410662850759691,-0.020286506766716766,-0.00013054643766521572,0.9997941991234155,-0.9998342795184524,-0.0053066414254145594,0.017414162529364903
frame_037,0.99979528703803,-0.0006520829160252674,0.020222729895190004,0.0006542014977659071,0.9999997811937562,-9.814703081174729e-05,-0.020222661470328387,0.0001113566790287114,0.9997954948701993,-0.999889847493897,0.0037202759828642703,0.014368452430337852
frame_038,0.9997945983661585,-0.0005494474538239884,0.02025979233228385,0.0005495703992136692,0.9999998489860512,-5.007803552578711e-07,-0.02025978899762012,1.1634859654150378e-05,0.9997947493432849,-0.999913031589215,-0.0003831404162210485,0.013182657603343596
frame_039,0.9997968444107098,-0.00030033700535990644,0.02015390046789656,0.0002935452118710928,0.9999998991312471,0.0003399539734558192,-0.020154000535755896,-0.00033396882892309767,0.9997968317249388,-0.9998218228801953,-0.012787691915978706,0.013885151349024263
frame_040,0.9997846805466545,-0.0004405186159726713,0.02074604751689454,0.0004373475905075988,0.9999998919782852,0.0001573864766742748,-0.020746114607543786,-0.00014827935441052086,0.9997847652079542,-0.9998721919398376,-0.0064737275661351235,0.014618161198462442
frame_041,0.9999984261268059,-3.329268267246964e-05,-0.0017738758434642232,3.339339173030406e-05,0.9999999978325076,5.674386495544553e-05,0.0017738739504638557,-5.680301137995364e-05,0.9999984250710727,0.8139066941810778,0.017423949228610687,-0.5807342758616098
frame_042,0.9999984685997092,-0.00016625859105152095,-0.0017421700024908282,0.00016639929548955407,0.9999999829059045,8.061925992432217e-05,0.001742156569065345,-8.090903232516218e-05,0.9999984791709522,0.8018755749015093,0.016401951747209254,-0.5972658858123878
frame_043,0.9997917637481095,-0.000738493214655413,0.0203932285138154,0.0007425612974824164,0.9999997058865233,-0.00019191036101888265,-0.020393080791392626,0.00020701362054962073,0.9997920180723571,-0.999879088322819,0.008425567407035072,0.013069757021382506
frame_044,0.9999973652215882,-0.0005209772046419715,-0.002235650382681864,0.0005210793250341123,0.999999863221338,4.509592516183103e-05,0.0022356265829437394,-4.626075753610525e-05,0.9999974999137367,-0.7493079849271393,-0.006023068337947728,0.6621942814402931
frame_045,0.999995999087789,-0.00010933690220421566,-0.002826632954104291,0.000109467676546144,0.9999999929453299,4.611038815503267e-05,0.0028266278925965227,-4.64196286133426e-05,0.9999960040020031,-0.7068966877657828,-0.017124089634788616,0.7071094953258263
frame_046,0.9999966904201808,-8.586765224328531e-05,-0.002571337284766717,8.597018059052289e-05,0.9999999955140142,3.9763047995852036e-05,0.002571333858872149,-3.998397472696792e-05,0.9999966933162667,-0.6982272039792792,-0.018698938706710366,0.7156319733735496
frame_047,0.9998045832639189,-0.00038218984022684796,0.01976484797278962,0.00037663697564062,0.9999998885543037,0.0002846681729618333,-0.0197649545673661,-0.00027716837147220207,0.9998046157868266,-0.9996309795207828,-0.011708633341637667,0.024511480730290466
frame_048,0.9999985777746233,-0.00040647615114995823,-0.001636834099252471,0.000406642730897867,0.999999912176011,0.00010143795801683363,0.0016367927233883472,-0.0001021034204373196,0.9999986552413322,0.7208244336443217,0.012190879068129325,-0.6930104749056029
frame_049,0.999991196808345,0.00012405643712392646,-0.004194152574029164,-0.00012421855670118574,0.9999999915478547,-3.8393239917965116e-05,0.004194147775651136,3.8913893514229414e-05,0.9999912037663856,-0.5419879002234372,-0.020419264735631104,0.8401381848476152
frame_050,0.9997627688531104,-0.00018147829419877873,0.021780107455902427,0.00017249486437723519,0.9999998992846424,0.00041433830006018155,-0.021780180455719937,-0.0004104830494283582,0.9997626994657194,-0.9997462356673497,-0.017393077310772536,-0.014315904813376142
frame_051,0.9998145353960567,-0.0010241758752128904,0.019231377343915244,0.0010328896241280743,0.9999993683680629,-0.00044317321634898603,-0.0192309113094464,0.0004629549135200113,0.9998149617418998,-0.998962086262337,0.021503306743753305,0.04015417798291061
frame_052,0.999998149100521,-0.00040820214786757396,-0.0018802038556540168,0.00040833180445810045,0.99999991428127,6.857543645732295e-05,0.0018801757018447884,-6.934305656426491e-05,0.9999982300638691,-0.6322491446060727,-0.012617962344881611,0.7746623820550167
frame_053,0.9999907388215498,-2.1876519347358188e-05,-0.004303695220302106,2.1604921035679736e-05,0.999999997772359,-6.315464647790349e-05,0.004303696592318829,6.306108059615095e-05,0.9999907370665699,-0.4470369864414579,-0.013382058555457434,0.8944153695359658
frame_054,0.9999946702229638,0.00010122743146726183,-0.0032633232560003167,-0.0001012494145621063,0.9999999948526878,-6.57120898405264e-06,0.003263322574015959,6.90158353016182e-06,0.9999946753248968,-0.49907058909766505,-0.02327849761621046,0.8662486124932275
frame_055,0.9999937272921762,7.616211298459678e-05,-0.003541126322674726,-7.63453117300604e-05,0.9999999957544449,-5.159945160215437e-05,0.003541122377717476,5.186947632827496e-05,0.9999937288612679,-0.45671579508321547,-0.025354989908012687,0.8892512620223099
frame_056,0.9997895276449122,-0.0005866774496301249,0.02050746744806394,0.0005865876546424217,0.9999998279034292,1.039399468516995e-05,-0.020507470016721416,1.63762019614663e-06,0.9997896997223125,-0.9999411107301932,-0.0006196514851314589,0.010834717518440732
frame_057,0.9997790884820323,-0.0006428565780645362,0.021008592752875886,0.0006486522818944466,0.9999997534284927,-0.0002690597912142975,-0.021008414605898827,0.0002826276244360693,0.9997792589553819,-0.9999236264221321,0.011499619736866262,0.004527700157888722
frame_058,0.9998079028177361,-0.00030012871681946857,0.019597637254351423,0.00028980758661230344,0.9999998178261019,0.0005294896837643201,-0.019597792599232812,-0.0005237084263320212,0.9998078076584127,-0.9991784898733875,-0.023195530663432485,0.03323120117567464
frame_059,0.9999974429568189,-5.760785310223587e-05,-0.0022606992633789624,5.7744304938109683e-05,0.9999999965151738,6.0293018266984605e-05,0.002260695782149602,-6.042340660362966e-05,0.9999974427985268,-0.46693753254367143,-0.02837932524547005,0.8838348005145756
frame_060,0.9999968843764748,0.00017252886060702827,-0.0024902753131444966,-0.00017245953095670896,0.9999999847353174,2.8054864001654523e-05,0.0024902801154050858,-2.7625304882102075e-05,0.9999968988660861,-0.43169565592974235,-0.036200343668144265,0.9012926249391469
frame_061,0.9997717059515027,-0.00041780129337735776,0.021362617370098702,0.00041291694675309014,0.9999998875935509,0.0002330503821668192,-0.021362712337553824,-0.00022417619141309786,0.9997717660879496,-0.9999373225530405,-0.010309684775043517,-0.0043659323512484135
frame_062,0.9999975627042352,-0.000502037335234652,-0.0021500102565177315,0.0005021978723114828,0.9999998711510981,7.412883650652e-05,0.0021499727640476585,-7.520838640877499e-05,0.9999976859777291,-0.4236157879572716,-0.010702344528550563,0.9057787389947571
frame_063,0.9999990118999136,-0.00063619587876766,-0.0012535764838501051,0.0006363537621586693,0.9999997896453303,0.00012555152287386845,0.001253496344793048,-0.0001263491169280549,0.9999992063910924,-0.46798233723446037,0.0005702028259388078,0.8837376346548275
frame_064,0.9998667094400602,-0.0009978132795309437,0.016296248714519693,0.0010062950042432212,0.9999993624699279,-0.0005122793208380536,-0.01629572716606334,0.0005286098725097083,0.999867076089483,-0.9937016143289145,0.029911666900238772,0.10799256392622017
frame_065,0.9997758169837483,-0.00040729740907516007,0.021169550852568077,0.0003960063344163045,0.9999997771076954,0.0005375532928949679,-0.021169765078101536,-0.0005290495063419985,0.9997757554337663,-0.9997430426196805,-0.022575750013177492,0.002045542687488716
frame_066,0.9999982698269866,3.9832907627827124e-06,-0.0018601954645131036,-3.7473391428337333e-06,0.9999999919480446,0.00012684584749367983,0.00186019595479886,-0.00012683865724462395,0.9999982617899716,-0.3592550626241998,-0.038450719486135314,0.9324469647920361
frame_067,0.9999982896006072,-0.0009043342218861073,-0.0016133739416234194,0.0009045349775157426,0.9999995832564595,0.0001237068381236446,0.00161326139693313,-0.00012516597969756613,0.9999986908597144,-0.3630103479292019,0.008945682990549438,0.9317421650071185
frame_068,0.9999984904540496,0.0012588230620767735,-0.0011976869879135599,-0.0012588283153433973,0.9999992076687254,-3.6323449565528465e-06,0.0011976814664693691,5.140021766689845e-06,0.9999992827660853,0.6781578011715317,-0.026870164969948478,0.7344249389452139
frame_069,0.9997613506635034,-0.0033796474111504327,0.021582856689140978,0.003579376654748667,0.9999510687849363,-0.009222152602675985,-0.021550632989569423,0.009297204915452127,0.9997245281568865,-0.9297821464524313,0.36606547133627,0.03874572019803463
frame_070,0.9997469389005389,-0.0006526598250153962,0.02248626679008792,0.000659467260652434,0.9999997389434799,-0.0002953233887196265,-0.022486068174190167,0.0003100776106206325,0.9997471083178693,-0.9999067514516233,0.011783143986126867,-0.006902602354446068
frame_071,0.9999982987918752,-0.0010908536107415712,-0.0014874312610919094,0.001091024127272102,0.9999993983541718,0.00011383166632921923,0.001487306192500093,-0.00011545429607132986,0.9999988872946783,-0.29843724908885044,0.015305725346217547,0.9543065247224843
frame_072,0.9999957227433529,2.814395191108642e-05,-0.002924671420521295,-2.765187257951435e-05,0.9999999854566809,0.0001682914507741065,0.0029246761143733938,-0.0001682098583069211,0.9999957089783285,0.04466101273223433,0.03425985661365119,-0.9984145712911763
frame_073,0.9999984458463513,-0.0006018839399913717,-0.0016571181626940379,0.000602165563787004,0.9999998043409277,0.00016945424188121588,0.001657015846677129,-0.00017045183801601277,0.999998612621365,-0.2476905092483514,-0.013915788195178571,0.9687392644397147
frame_074,0.9999983794883561,-0.0009604407352717837,-0.0015226865257912114,0.0009607017025489077,0.9999995239629191,0.00017066392171607037,0.0015225218883535563,-0.00017212649269093307,0.9999988261490959,-0.22810171347327957,0.005472632532704575,0.9736219279595728
frame_075,0.9999938352926688,0.00032668609951547363,-0.0034960910816829727,-0.00032662308961639054,0.9999999464858108,1.8593895597749516e-05,0.0034960969689595833,-1.7451876901337926e-05,0.9999938884820325,0.44904188791056426,-0.01855141241752284,0.8933181001183348
frame_076,0.9999992123871588,-0.0001421281425871418,-0.001247006276460072,0.0001421234318451925,0.999999989892991,-3.866254498347682e-06,0.001247006813360041,3.689022641674422e-06,0.999999222479897,0.9166130269296633,0.024505017049687463,0.3990238877589099
frame_077,0.9999959116438724,0.0005004819080277239,-0.002815353157383904,-0.0005008772257134777,0.9999998648013233,-0.0001397116326890529,0.002815282853607659,0.00014112120777808393,0.9999960271257374,0.38571913384618295,-0.008889227385452909,0.9225734287423631
frame_078,0.9999982944666215,-0.0006340266247232308,0.0017346682932629087,0.0006344275441144305,0.999999772166987,-0.00023058114816802006,-0.001734521703460834,0.00023168127625046442,0.9999984688779511,-0.4518796445741289,0.03905851536245574,0.8912234395465818
frame_079,0.9999940321058617,0.0001328313935376156,-0.0034522613576356553,-0.00013283644315338627,0.9999999911764791,-1.2334042588865723e-06,0.0034522611633399647,1.6919830173427186e-06,0.9999940409272435,0.39257061361858137,-0.020046598109114355,0.9195033698836467
frame_080,0.9999959696228411,0.00025647256823381655,-0.0028275360113368397,-0.0002567055091729064,0.9999999636874674,-8.202039913443766e-05,0.002827514872679515,8.274591263280479e-05,0.9999959991483759,0.3819959591649101,-0.011405548540774144,0.9240936103253633
frame_081,0.9997355443100957,-0.0005375951805608858,0.022990268254601088,0.0005312250408763056,0.9999998188027367,0.00028318624586668215,-0.022990416328388066,-0.0002708983494594673,0.9997356487447727,-0.999715584988895,-0.012324279006036538,-0.020417180934028986
frame_082,0.9997931499264163,-0.0005666422395657624,0.020330673298900974,0.0005661734442665523,0.9999998393086662,2.8814454627573095e-05,-0.020330686359425067,-1.7297807029751132e-05,0.99979331008611,-0.9999634802447558,-0.0008228025359176907,0.008506537061740895
frame_083,0.9997660380474213,-0.0006737611251260522,0.02161978753152908,0.0006718604040444086,0.9999997697722248,9.517927648962533e-05,-0.021619846682149918,-8.063152897392366e-05,0.9997662605469326,-0.9999963107378699,-0.002607476009457077,0.000761301195121175
frame_084,-0.6207191435819306,-0.009249863730860798,0.783978433894629,-0.009129422270288776,-0.9997773407585797,-0.019024262264636903,0.7839798456847762,-0.018965993954007148,0.6204964888163437,0.43420560583418205,-0.010601789426000421,0.9007514051741121
frame_085,-0.6428619673498198,-0.011549949256959843,0.7658949599046085,-0.011450152306832781,-0.9996296902098253,-0.024685551708624836,0.7658964583723233,-0.024639016278463752,0.642491660591451,0.4213443920505198,-0.013655376852690247,0.9067979013929118
frame_086,-0.6816785737154737,-0.00872515614184198,0.7315997497180668,-0.008685989057693458,-0.9997619165387837,-0.020016588939878892,0.7316002157813564,-0.019999547219847993,0.6814404907104317,0.39802817825400705,-0.010972307389631,0.917307569894822
frame_087,0.9997442095290591,-0.0004955047459436392,0.022611280108911662,0.0004914447892987207,0.9999998621079709,0.00018511093545739535,-0.022611368714343428,-0.00017395139005486584,0.9997443151855268,-0.999722261145232,-0.008612741840724546,-0.021936755654601615
frame_088,0.9997977737430856,-0.0005821175103388411,0.02010156107305309,0.0005830302405373656,0.9999998292559329,-3.9545464431138765e-05,-0.0201015346207235,5.1257285287519466e-05,0.9997979424256598,-0.9999958253947528,0.0027339779775976485,0.0009351777825079622
frame_089,-0.545794821087174,-0.010657514637648604,0.8378510790445803,-0.010504897653062065,-0.9997534954666432,-0.019560046715886945,0.8378530064395056,-0.019477312031625265,0.5455483240889889,0.4753947483653322,-0.011161505017499542,0.8797017983569243
frame_090,0.999779790595748,-0.0006535399629603172,0.020974823046677367,0.000657670928993959,0.9999997656746856,-0.0001900513697904737,-0.020974693925581815,0.0002038040500501786,0.9997799861362687,-0.999886022747265,0.009705221698160023,0.01156504156696347
frame_091,0.9997913402125427,-0.0005543077636973965,0.020419813390700963,0.0005569173313235282,0.9999998374661753,-0.00012210941501756553,-0.020419742385593825,0.0001334560836727321,0.9997914864162324,-0.9998873183036624,0.006675120028768298,0.013445946159045125
frame_092,-0.3603589138755408,-0.004447217189636369,0.9328031279159117,-0.0044413888200236186,-0.9999691204432914,-0.006483226451369409,0.9328031556849441,-0.006479229826034076,0.3603280343313179,0.5648096603454573,-0.003967197486143825,0.8252116752231242
frame_093,0.9997591979967433,-0.0006444133982314929,0.021934692892335114,0.0006393283073656292,0.9999997671072458,0.00023884046836318408,-0.021934841695904032,-0.00022475948502053992,0.9997593771517971,-0.9998702220161788,-0.010606947651672414,-0.01212566644898714
frame_094,0.9997791478197539,-0.000334727616581763,0.021012937496430427,0.0003418588590738559,0.9999998851912466,-0.00033578268849270715,-0.021012822688223007,0.00034289198899217885,0.9997791474659575,-0.9998571480018696,0.014114060502588746,0.009299294903186567
frame_095,-0.21029801615391153,-0.005175735352735186,0.9776236270494323,-0.005219297403268738,-0.9999657915433645,-0.006416749774527886,0.9776233954526381,-0.006451938205771272,0.2102638084812588,0.6275908627949965,-0.004150989920864554,0.7785322589455806
